playerID,birthCountry,bats
lucefr01,USA,L
luceyjo01,USA,R
lucielo01,USA,R
lucrojo01,USA,R
lucydo01,USA,R
luderfr01,USA,L
ludolwi01,USA,R
ludwibi01,USA,R
ludwier01,USA,R
ludwiry01,USA,R
luebbla01,USA,R
luebbro01,USA,B
luebbst01,USA,R
luebkco01,USA,R
luebkdi01,USA,R
lueckri01,USA,R
lugoju01,D.R.,R
lugoru01,D.R.,R
lugour01,Venezuela,R
luhrswi01,USA,R
lukacro01,USA,L
lukasma01,USA,L
lukema01,USA,L
lukoned01,USA,L
lumenra01,USA,L
lumleha01,USA,L
lummi01,USA,L
lumpeje01,USA,L
lunahe01,D.R.,R
luname01,Mexico,L
lunarfe01,Venezuela,R
lundbja01,USA,R
lunddo01,USA,R
lundgca01,USA,R
lundgde01,USA,R
lundgo01,USA,R
lundqda01,USA,R
lundsto01,USA,B
lunsftr01,USA,R
lunteha01,USA,R
lupieto01,USA,L
luploal01,USA,L
luquedo01,Cuba,R
lusadsc01,USA,L
lushbi01,USA,B
lusher01,USA,R
lushjo01,USA,L
luskech01,USA,R
lutenlu01,USA,R
luttrly01,USA,R
lutzjo01,USA,L
lutzkru01,USA,R
lutzre01,USA,R
luuloke01,USA,R
luzingr01,USA,R
lydenmi01,USA,R
lydysc01,USA,R
lyleji01,USA,R
lylesp01,USA,L
lynchad01,USA,B
lynchda01,USA,R
lynched01,USA,R
lynchhe01,USA,B
lynchja01,USA,R
lynchje01,USA,L
lynchmi02,USA,R
lynchto01,USA,L
lynchto02,USA,L
lynnby01,USA,R
lynnfr01,USA,L
lynnje01,USA,R
lynnre01,USA,R
lyonbr01,USA,R
lyonru01,USA,R
lyonsal01,USA,R
lyonsba01,USA,R
lyonsbi01,USA,R
lyonscu01,USA,R
lyonsde01,USA,R
lyonsed01,USA,R
lyonsge01,USA,R
lyonsha01,USA,R
lyonshe01,USA,R
lyonspa01,CAN,R
lyonsst01,USA,L
lyonste01,USA,B
lyonste02,USA,R
lysanri01,USA,R
lystobi01,USA,R
lytleda01,USA,R
lyttlji01,USA,L
maasdu01,USA,R
maaske01,USA,L
mabebo01,USA,R
mabeuch01,USA,R
mabryjo01,USA,L
maccofr01,USA,R
macdobi01,USA,R
macdobo01,USA,L
macdoha01,USA,L
macdomi01,USA,R
macfada01,USA,R
macfami01,USA,R
macgaed01,USA,L
machaal01,Venezuela,B
machaan01,Venezuela,B
machaju01,Venezuela,R
machake01,USA,R
machami01,USA,R
macharo01,Venezuela,R
machech01,USA,R
macheda01,USA,R
maciadr01,USA,L
maciajo01,Panama,B
mackape01,USA,R
mackbi01,USA,L
mackco01,USA,R
mackde01,USA,R
mackea01,USA,L
mackeer01,CAN,L
mackego01,USA,R
mackeke01,CAN,R
mackfr01,USA,R
mackife01,USA,R
mackijo01,USA,R
mackjo01,USA,B
mackoro01,USA,L
mackost01,USA,L
mackqu01,USA,L
mackra01,USA,R
macksh01,USA,R
mackto01,USA,R
maclaev01,USA,L
maclebi01,USA,L
maclilo01,USA,L
maconma01,USA,L
macphha01,USA,R
macphwa01,USA,R
macrasc01,USA,R
macrima01,USA,R
maculji01,USA,R
macwhke01,USA,R
maddebu01,USA,R
maddecl01,USA,R
maddege01,USA,L
maddele01,USA,L
maddemi01,USA,L
maddemo01,USA,L
maddeto01,USA,L
maddoel01,USA,R
maddoga01,USA,R
maddoje01,USA,R
maddoni01,USA,L
maddugr01,USA,R
maddumi01,USA,L
madisar01,USA,R
madisda01,USA,R
madissc01,USA,B
madjeed01,USA,R
madlobi01,USA,R
madrial01,USA,R
madribo01,USA,L
madrisa01,USA,R
madriwa01,D.R.,R
madsory01,USA,L
madurca01,Aruba,R
maesthe01,Cuba,R
magadda01,USA,L
magalev01,Mexico,L
mageebi01,CAN,R
mageele01,USA,B
mageesh01,USA,R
mageewe01,USA,R
maggeha01,USA,L
maggeha02,USA,R
maglisa01,USA,R
magnami01,USA,L
magnest01,USA,R
magnuji01,USA,R
magooge01,USA,R
magrajo01,USA,R
magrato01,USA,R
magripe01,USA,R
magruch01,USA,B
maguifr01,USA,R
maguija01,USA,R
mahadji01,USA,R
mahafar01,USA,R
mahaflo01,USA,R
mahafro01,USA,R
mahanar01,USA,L
maharbi01,USA,R
maharke01,USA,R
mahayro01,USA,L
mahlbgr01,USA,R
mahlemi01,USA,B
mahleri01,USA,R
maholpa01,USA,L
mahompa01,USA,R
mahonal01,USA,L
mahonbo01,USA,R
mahonch01,USA,R
mahonda01,USA,R
mahonda02,USA,R
mahonji01,USA,R
mahonmi01,USA,R
mahonmi02,USA,R
maierbo01,USA,R
maiermi01,USA,L
mailhem01,USA,L
mailsdu01,USA,L
mainal01,USA,L
mainejo01,USA,R
mainesc01,USA,L
mainsji01,USA,R
mainwo01,USA,R
maireos01,Nicaragua,L
maisech01,USA,R
maisefr01,USA,R
maisege01,USA,R
majesha01,USA,R
majewga01,USA,R
majewva01,USA,L
makosfr01,USA,R
makowto01,USA,R
maksumi01,USA,L
malarbi01,USA,R
malasma01,USA,L
malavjo01,Venezuela,R
malaych01,USA,B
malayjo01,USA,L
maldoca01,P.R.,R
maldoca02,Panama,R
maldoca03,Venezuela,R
malerji01,USA,R
malinto01,USA,R
maliscy01,USA,R
malkmbo01,USA,R
mallebr01,USA,R
malleje01,USA,R
mallema01,USA,L
malliro01,USA,L
malloal01,USA,R
mallobe01,USA,L
mallobo01,USA,R
mallobo02,USA,R
mallohe01,USA,R
malloji01,USA,R
malloju01,USA,L
mallole01,USA,R
malloma01,USA,L
mallosh01,USA,L
malmbha01,USA,R
malonbi01,USA,L
malonch01,USA,R
malonch02,USA,R
maloned01,USA,R
malonfe01,Ireland,R
malonji01,USA,L
malonle01,USA,R
malonma02,USA,L
malonpa01,USA,R
malonpa02,USA,L
malonse01,USA,R
maloypa01,USA,R
maltzgo01,USA,R
malzofr01,USA,R
mamaual01,USA,R
mancufr01,USA,R
mancugu01,USA,R
mandaca01,USA,R
mandeha01,USA,R
mangaji01,USA,R
mangima01,USA,L
manguan01,P.R.,R
manguge01,USA,L
mangule01,USA,R
mangupe01,P.R.,R
maniocl01,USA,R
mankoph01,USA,L
manloch01,USA,R
mannfr01,USA,L
mannga01,USA,R
mannich01,USA,L
mannida01,USA,R
mannier01,USA,L
mannija01,USA,R
manniji01,USA,B
manniji02,USA,R
manniri01,USA,L
manniru01,USA,R
manniti01,England,R
mannji01,USA,R
mannjo01,USA,R
mannke01,USA,R
mannle01,USA,R
mannodo01,USA,R
manonju01,D.R.,R
manonra01,D.R.,R
manrifr01,Venezuela,R
mansejo01,USA,L
mansemi01,USA,L
manseto01,USA,L
manshje01,USA,R
mansklo01,USA,L
mantema01,USA,R
mantife01,P.R.,R
mantlmi01,USA,B
mantoje01,USA,R
manueba01,USA,R
manuech01,USA,L
manueje01,USA,B
manuemo01,USA,R
manuero01,USA,R
manusfr01,USA,R
manushe01,USA,L
manvidi01,USA,R
manwaki01,USA,R
manzajo01,D.R.,R
manzara01,D.R.,L
manzeto01,USA,R
mapelro01,USA,L
mapescl01,USA,L
mapleho01,USA,L
marakpa01,England,R
marange01,CAN,R
maranra01,USA,R
marbefi01,USA,R
marbewa01,USA,R
marchph01,CAN,R
marcujo01,USA,L
marcush01,USA,R
marenle01,USA,R
margojo01,USA,L
maricju01,D.R.,R
marinjh01,D.R.,R
marioda01,USA,R
marioma01,USA,R
mariore01,USA,R
marisro01,USA,L
markani01,USA,L
markedu01,France,R
marklcl01,USA,R
marklge01,USA,R
marlodi01,USA,R
marmoca01,D.R.,R
marniha01,USA,R
marolfr01,USA,R
maronlo01,USA,R
marotmi01,USA,L
marqubo01,USA,L
marqugo01,Venezuela,L
marquis01,Mexico,R
marquja01,USA,L
marquje01,USA,R
marquji01,USA,R
marqulu01,P.R.,R
marquol01,USA,R
marquro01,USA,L
marquru01,USA,B
marreco01,Cuba,R
marreel01,Cuba,R
marreor01,P.R.,L
marriwi01,USA,L
marrle01,USA,L
marrobu01,USA,R
marsaar01,Cuba,R
marshbi01,USA,R
marshch01,USA,R
marshcu01,USA,R
marshda01,USA,L
marshdo01,USA,R
marshdo02,USA,R
marshfr01,USA,R
marshja01,USA,L
marshji01,USA,L
marshjo01,USA,R
marshke01,USA,R
marshma01,USA,L
marshmi01,USA,R
marshmi02,USA,R
marshru01,USA,R
marshse01,USA,L
marshto01,USA,R
marshwi01,USA,L
marsolo01,USA,R
marsosa01,USA,R
martean01,D.R.,R
marteda01,D.R.,L
martedo01,USA,R
martevi01,D.R.,R
martial02,USA,R
martial03,USA,L
martian01,D.R.,R
martiba01,USA,R
martiba02,USA,R
martibi01,USA,R
martibi02,USA,R
martibu01,USA,R
martica01,P.R.,R
martica02,Venezuela,R
martica03,D.R.,R
martich01,British Honduras,L
marticr01,D.R.,R
martida01,USA,L
martide01,Nicaragua,R
martido01,USA,R
martido02,D.R.,R
martied01,USA,R
martife01,D.R.,B
martife02,D.R.,L
martifr02,USA,R
martige01,USA,L
martigr01,USA,B
martihe01,USA,B
martihe02,Cuba,R
martija01,USA,R
martija02,P.R.,R
martijc01,USA,L
martijd01,USA,R
martije01,USA,R
martijo01,USA,L
martijo02,USA,R
martijo03,USA,R
martijo04,Cuba,R
martijo05,USA,B
martijo06,D.R.,R
martijo07,USA,L
martilu01,D.R.,L
martima01,Cuba,B
martima02,D.R.,R
martimi01,USA,L
martimo01,USA,L
martino01,D.R.,R
martios01,P.R.,R
martipa01,USA,L
martipa02,USA,R
martipa03,D.R.,B
martipe01,USA,R
martipe02,D.R.,R
martipe03,D.R.,L
martira01,USA,R
martira02,D.R.,R
martira03,USA,R
martire01,USA,R
martiro01,Cuba,R
martiru01,CAN,R
martisa01,D.R.,L
martish01,Curacao,R
martisi01,D.R.,R
martisp01,USA,R
martist01,USA,L
martite01,D.R.,R
martiti01,USA,L
martiti02,USA,L
martito01,Cuba,R
martito02,USA,L
martivi01,Venezuela,B
martiwe01,USA,R
martiwi01,Venezuela,R
martybo01,USA,L
martyjo01,USA,R
martzga01,USA,R
martzra01,USA,L
marzajo01,USA,R
masaoon01,USA,R
mashocl01,USA,R
mashoda01,P.R.,R
masiph01,USA,R
maskrle01,USA,R
masonch01,USA,R
masonde01,USA,R
masondo01,USA,L
masonha01,USA,R
masonji01,USA,L
masonmi01,USA,L
masonro01,USA,R
massago01,USA,L
massebi01,USA,R
massemi01,USA,B
masseni01,USA,R
massero01,USA,L
masteda01,USA,L
masteju01,Jamaica,R
mastepa01,USA,L
mastewa01,USA,R
mastewa02,USA,R
mastnto01,Indonesia,R
matafr01,Venezuela,R
matarle01,USA,R
matavi01,D.R.,R
matchto01,USA,L
mateohe01,D.R.,B
mateoju01,D.R.,R
mateoju02,D.R.,R
mateoma01,D.R.,R
mateoru01,D.R.,R
mathebo01,USA,R
mathech01,USA,R
matheed01,USA,L
mathegr01,USA,R
mathehe01,USA,R
mathejo01,USA,B
mathejo02,USA,R
mathemi01,USA,R
mathene01,USA,R
mathete01,USA,L
mathetj01,USA,R
mathica01,USA,B
mathido01,USA,R
mathije01,USA,R
mathiro01,USA,R
mathisc01,CAN,R
matiajo01,USA,L
matlajo01,USA,L
matosfr01,D.R.,R
matosju01,USA,R
matoslu01,P.R.,R
matosos01,D.R.,R
matospa01,D.R.,R
matrada01,USA,R
matsuda01,Japan,R
matsuhi01,Japan,L
matsuka01,Japan,B
matteal01,USA,L
matteed01,USA,R
mattetr01,USA,R
matthda01,USA,R
matthga01,USA,R
matthga02,USA,B
matthjo01,USA,B
matthmi01,USA,L
matthst01,USA,R
matthwi02,USA,L
mattibo01,USA,R
mattido01,USA,L
mattiea01,USA,R
mattimi01,USA,L
mattira01,USA,R
mattiwa01,USA,R
mattocl01,USA,L
mattoji01,USA,L
matulri01,USA,R
matusbr01,USA,L
matusle01,USA,L
matuzha01,USA,R
mauchge01,USA,R
mauckha01,USA,R
mauerjo01,USA,L
maulal01,USA,R
mauldma01,USA,R
maunedi01,USA,R
mauner01,USA,R
maureda01,USA,R
maurero01,USA,L
maurira01,USA,R
mauroca01,USA,L
mauseti01,USA,R
mavisbo01,USA,L
maxcybr01,USA,R
maxiela01,USA,R
maxvida01,USA,R
maxwebe01,USA,B
maxwech01,USA,L
maxweja01,USA,R
maxweju01,USA,R
mayayu01,Cuba,R
maybejo01,USA,L
maybejo02,USA,R
maybica01,USA,R
maybu01,USA,R
mayca01,USA,L
mayda01,USA,L
mayda02,USA,L
mayde01,USA,L
mayele01,USA,L
mayered02,USA,L
mayerer01,USA,R
mayersa01,USA,R
mayerwa01,USA,R
mayespa01,USA,L
mayja01,USA,R
mayje01,USA,R
mayle01,USA,R
maylu01,USA,R
maymi01,USA,L
maynabu01,USA,R
maynach01,USA,L
maynebr01,USA,L
mayoed01,USA,L
mayoja01,USA,L
maypi01,USA,R
mayru01,USA,L
maysal01,USA,R
maysc01,USA,R
maysca01,USA,L
maysema01,CAN,R
maysjo01,USA,B
maysoed01,P.R.,R
mayswi01,USA,R
mazalu01,Venezuela,R
mazerbi01,USA,R
mazzavi01,USA,R
mazzeme01,USA,L
mazzile01,USA,B
mcadaja01,USA,R
mcafebi01,USA,R
mcaleja01,USA,R
mcaleji01,USA,R
mcallbi01,USA,R
mcallsp01,USA,B
mcanaer01,USA,R
mcanaji01,USA,R
mcandja01,USA,R
mcandji01,USA,R
mcanupa01,USA,L
mcartdi01,USA,R
mcauldi01,USA,L
mcaulge01,USA,R
mcaulik01,USA,B
mcavoge01,USA,L
mcavoto01,USA,L
mcavowi01,USA,R
mcbeaal01,V.I.,R
mcbeepr01,USA,R
mcbetma01,USA,R
mcbrial01,USA,L
mcbriba01,USA,L
mcbrige01,USA,R
mcbrike01,USA,R
mcbrima01,USA,L
mcbripe01,USA,R
mcbrito01,USA,R
mccabbi01,USA,B
mccabdi01,USA,R
mccabjo01,USA,R
mccabra01,CAN,R
mccabsw01,USA,L
mccabti01,USA,R
mccafha01,USA,R
mccahbi01,USA,R
mccalbr01,USA,L
mccaldu01,USA,L
mccalla01,USA,L
mccalwi01,USA,L
mccamra01,USA,R
mccanbr01,USA,L
mccanem01,USA,R
mccanja01,USA,L
mccaral01,USA,R
mccarbi02,USA,R
mccarbi03,USA,R
mccarbr01,USA,R
mccarda01,USA,R
mccargr01,USA,L
mccarja01,USA,L
mccarje01,USA,L
mccarjo02,USA,R
mccarjo03,USA,L
mccarle01,USA,R
mccarro01,USA,R
mccarti01,USA,L
mccarto01,USA,R
mccarto03,W.Germany,R
mccaski01,CAN,R
mccatst01,USA,R
mccaual01,USA,L
mccauji01,USA,L
mccheha01,USA,R
mcclajo01,USA,R
mcclape01,USA,R
mcclasc01,USA,R
mcclebi01,USA,B
mccleha01,USA,R
mccleje01,USA,L
mccleky01,USA,R
mcclell01,USA,R
mcclemi01,USA,R
mcclepa01,USA,R
mccleza01,USA,R
mccloji01,USA,L
mcclubo01,USA,R
mccluha01,USA,R
mccluha02,USA,L
mcclula01,USA,R
mccluse01,USA,L
mccolal01,USA,B
mcconam01,USA,L
mcconge01,USA,R
mcconra01,USA,R
mcconsa01,USA,L
mcconsa02,USA,L
mccoobi01,USA,R
mccorba01,USA,R
mccorbi01,USA,L
mccordo01,USA,R
mccorfr01,USA,R
mccorha01,USA,R
mccorji01,Scotland,R
mccorji02,USA,R
mccormi01,Scotland,R
mccormi02,USA,R
mccormi03,USA,L
mccormo01,USA,L
mccosba01,USA,L
mccovwi01,USA,L
mccoybe01,USA,L
mccoymi01,USA,R
mccrale01,USA,R
mccraqu01,USA,B
mccraro01,USA,R
mccrato01,USA,L
mccreed01,USA,R
mccrefr01,USA,R
mccreto01,USA,B
mccrewa01,USA,L
mccrobo01,USA,R
mccuefr01,USA,B
mcculcl01,USA,R
mcculla01,USA,B
mcculpa01,USA,R
mcculph01,USA,R
mccurha01,USA,L
mccurje01,Japan,R
mccutan01,USA,R
mccutda01,USA,R
mcdanli01,USA,R
mcdante01,USA,R
mcdanvo01,USA,R
mcdavra01,USA,L
mcdermi03,USA,L
mcderre01,USA,R
mcderte01,USA,R
mcdevda01,USA,L
mcdilal01,USA,L
mcdonbe01,USA,R
mcdonda01,USA,L
mcdonda02,USA,R
mcdondo01,USA,B
mcdoned01,USA,R
mcdoned02,USA,R
mcdonha01,USA,R
mcdonja02,USA,B
mcdonja03,USA,L
mcdonji01,USA,R
mcdonji03,USA,L
mcdonji04,USA,R
mcdonjo01,USA,R
mcdonjo02,USA,R
mcdonjo03,USA,R
mcdonke01,Japan,R
mcdonte01,USA,L
mcdougi01,USA,R
mcdouma01,USA,R
mcdousa01,USA,R
mcdowja01,USA,R
mcdowod01,USA,L
mcdowro01,USA,R
mcdowsa01,USA,L
mcelrch01,USA,L
mcelvpr01,USA,R
mcelwle01,USA,R
mcelyfr01,USA,R
mcenawi01,USA,L
mcevolo01,USA,R
mcewijo01,USA,R
mcfadba01,USA,R
mcfadle01,USA,R
mcfared01,USA,R
mcfarhe01,USA,L
mcfarho01,USA,R
mcfaror01,Cuba,R
mcgafan01,USA,R
mcgafpa01,USA,R
mcgahed01,USA,R
mcganda01,USA,B
mcgarch01,USA,R
mcgarji01,USA,R
mcgeaja01,USA,R
mcgeami01,USA,R
mcgeebi01,USA,R
mcgeeda01,USA,R
mcgeeda02,USA,R
mcgeefr01,USA,R
mcgeeja01,USA,L
mcgeewi01,USA,B
mcgehca01,USA,R
mcgehke01,USA,R
mcgehpa01,USA,L
mcghebi01,USA,L
mcgheed01,USA,R
mcgilbi01,USA,R
mcgilbi02,USA,L
mcgiljo01,USA,L
mcgilra01,USA,B
mcginda01,USA,L
mcginji01,USA,R
mcginjo01,USA,R
mcginru01,USA,R
mcglike01,USA,R
mcgloji01,USA,R
mcgloly01,USA,L
mcglopa01,USA,L
mcglyst01,USA,R
mcgovar01,CAN,R
mcgowbe01,USA,L
mcgowdu01,USA,R
mcgowmi01,USA,L
mcgrabo01,USA,R
mcgraho01,USA,L
mcgrajo01,USA,L
mcgrajo02,USA,R
mcgrato01,USA,L
mcgratu01,USA,R
mcgresc01,USA,B
mcgresl01,USA,R
mcgrifr01,USA,L
mcgrite01,USA,R
mcguibi01,USA,R
mcguide01,USA,R
mcguimi01,USA,R
mcguiry01,USA,L
mcguito01,USA,R
mcgunbi01,USA,R
mcgwima01,USA,R
mchalji01,USA,R
mchaljo01,USA,L
mchalma01,USA,R
mchenau01,USA,R
mchenva01,USA,R
mcilrva01,USA,R
mcilvir01,Ireland,L
mcilwst01,USA,R
mcinnst01,USA,R
mcintha01,USA,R
mcintjo01,USA,B
mcintma01,USA,L
mcintti01,USA,R
mcivoot01,USA,B
mckaiar01,USA,B
mckaiha01,USA,L
mckayco01,CAN,L
mckayda01,CAN,B
mckeaed01,USA,R
mckecbi01,USA,B
mckeeji01,CAN,R
mckeeji02,USA,R
mckeere01,USA,L
mckeero01,USA,L
mckeewa01,USA,R
mckeiti01,USA,R
mckeljo01,USA,R
mckelru01,USA,R
mckenli01,USA,R
mckenmi01,USA,R
mckeojo01,USA,L
mckinal01,USA,R
mckinbo01,USA,R
mckinri01,USA,R
mcknije01,USA,B
mckniji01,USA,R
mcknito01,USA,L
mclaide01,USA,R
mclaned01,USA,R
mclarar01,USA,B
mclarpo01,USA,L
mclauba01,Ireland,R
mclaubo01,USA,R
mclauby01,USA,R
mclaufr01,USA,R
mclauji01,USA,L
mclauji02,USA,R
mclaujo01,USA,R
mclauju01,USA,L
mclauki01,USA,L
mclaupa01,USA,R
mcleaal01,USA,R
mcleala01,CAN,R
mcleama01,USA,R
mclelwa01,USA,R
mclemma01,USA,B
mclemma02,USA,L
mcleoji01,USA,R
mcleora01,USA,L
mclisca01,USA,B
mclouna01,USA,L
mcmacsa01,USA,L
mcmahdo02,USA,R
mcmahja01,USA,R
mcmahja02,USA,R
mcmahsa01,USA,R
mcmakjo01,USA,R
mcmanji01,USA,L
mcmanjo01,USA,R
mcmanma01,USA,R
mcmatji01,USA,L
mcmicgr01,USA,R
mcmilbi01,USA,L
mcmilno01,USA,R
mcmilro01,USA,R
mcmilto01,USA,R
mcmilto02,USA,R
mcmulfr01,USA,R
mcmulhu01,USA,B
mcmuljo01,USA,R
mcmulke01,USA,R
mcmurcr01,USA,R
mcnabca01,USA,R
mcnabed01,USA,R
mcnaier01,USA,R
mcnalda01,USA,R
mcnalmi01,USA,R
mcnambo01,USA,R
mcnamdi01,USA,L
mcnamge01,USA,L
mcnamji01,USA,L
mcnamti01,USA,R
mcnamto01,USA,R
mcnaugo01,USA,R
mcneaha01,USA,R
mcnearu01,USA,L
mcneeea01,USA,R
mcneeje01,USA,R
mcneino01,USA,R
mcnerje01,USA,R
mcnicbr01,USA,L
mcniced01,USA,R
mcnulbi01,USA,R
mcnulpa01,USA,L
mcphebi01,USA,R
mcpheda01,USA,L
mcquahe01,USA,R
mcquaje01,USA,R
mcquemi01,USA,L
mcquige01,USA,R
mcquige02,USA,L
mcquigl01,USA,R
mcquihu01,USA,R
mcraebr01,USA,B
mcraeha01,USA,R
mcraeno01,USA,R
mcreyke01,USA,R
mcshape01,USA,B
mcsortr01,USA,R
mctamji01,USA,R
mctigbi01,USA,L
mcveyca01,USA,R
mcveyge01,USA,R
mcweedo01,USA,R
mcwilbi01,USA,R
mcwilla01,USA,L
meachbo01,USA,B
meachru01,USA,R
meadch01,CAN,L
meadobr01,USA,R
meadojo01,USA,R
meadole01,USA,L
meadolo01,USA,L
meadoru01,USA,L
meadsda01,USA,L
meakige01,USA,R
meanepa01,USA,R
mearach01,USA,L
mearepa01,USA,R
mearsch01,CAN,R
mechegi01,USA,R
mecirji01,USA,B
meddebr01,USA,R
medeira01,USA,R
medicdo01,USA,R
medinlu01,USA,R
medinra01,Panama,R
medlekr01,USA,B
medliir01,USA,L
medvisc01,USA,R
medwijo01,USA,R
meehabi01,USA,R
meekero01,USA,L
meekev01,USA,R
meekijo01,USA,R
meekssa01,USA,R
meeleph01,USA,R
meersru01,USA,L
meeto01,USA,R
meierda01,USA,R
meierdu01,USA,R
meinehe01,USA,R
meinewa01,USA,L
meinkbo01,USA,R
meinkfr01,USA,R
meistka01,USA,R
meixemo01,USA,L
mejiaje01,D.R.,R
mejiami01,D.R.,R
mejiaro01,Cuba,R
mejiaro02,D.R.,R
mejiasa01,D.R.,R
melanma01,USA,R
meledu01,USA,L
melenfr01,P.R.,L
melenjo01,P.R.,R
melenlu01,P.R.,R
melesa01,USA,R
melhuad01,USA,B
melilke01,USA,L
melilsk01,USA,R
mellajo01,USA,R
mellobi01,USA,R
meloajo01,USA,R
meloapa01,USA,R
meloju01,D.R.,B
meltest01,USA,R
meltobi01,USA,R
meltocl01,USA,L
meltoda01,USA,R
meltoru01,USA,R
melusmi01,USA,B
melvibo01,USA,R
menchke01,USA,R
mendead01,D.R.,R
mendeca01,Venezuela,R
mendedo01,Venezuela,R
mendoca01,Venezuela,L
mendolu01,Mexico,L
mendoma01,Mexico,R
mendomi01,Cuba,R
mendomi02,USA,R
mendora01,Panama,R
menecfr01,USA,R
menefjo01,USA,R
menento01,Cuba,R
menhapa01,USA,R
menkede01,USA,R
menosmi01,USA,L
mensoed01,USA,B
menzete01,USA,R
meolami01,USA,R
meoliru01,USA,L
mercahe01,P.R.,L
mercaor01,P.R.,R
mercehe01,D.R.,R
mercejo01,USA,L
mercejo02,D.R.,R
mercelu01,D.R.,R
mercema01,USA,L
merceor01,P.R.,B
mercewi01,USA,R
merchan01,USA,L
merckke01,USA,L
meredcl01,USA,R
merensp01,USA,L
merewar01,USA,R
meridro01,USA,L
merklfr01,USA,R
merlolo01,USA,R
merribi01,USA,R
merribr01,USA,R
merrihe01,USA,R
merriji01,USA,L
merrijo01,USA,R
merrill01,USA,L
merrill02,USA,R
mersoja01,USA,R
mertesa01,USA,R
mertzji01,USA,R
merulle01,USA,R
merulma01,USA,L
mesajo01,D.R.,R
mesnest01,USA,R
messean01,USA,R
messebo01,USA,B
messebu01,USA,R
messera01,USA,R
metcami01,USA,R
metcato01,USA,R
metcatr01,USA,R
methasc01,USA,R
methebu01,USA,L
metivde01,USA,L
metkoca01,USA,L
metroch01,USA,R
metzgbu01,USA,R
metzgro01,USA,B
metziwi01,USA,R
metzlal01,USA,L
metzle01,USA,R
meulehe01,Curacao,R
meusebo01,USA,R
meuseir01,USA,R
meyerbe01,USA,R
meyerbi01,USA,R
meyerbo01,USA,R
meyerbr01,USA,R
meyerch01,USA,R
meyerch02,USA,R
meyerda01,USA,L
meyerda02,USA,R
meyerdr01,USA,L
meyerdu01,USA,R
meyerge01,USA,R
meyerja01,USA,R
meyerjo01,USA,R
meyerle01,USA,R
meyerlo01,USA,R
meyerru01,USA,B
meyersc01,USA,R
miadiba01,USA,R
micelda01,USA,R
micelmi01,USA,R
michaca01,USA,R
michach01,USA,L
michage01,USA,B
michaja01,USA,R
michajo01,Finland,R
michajo02,USA,L
michara01,USA,R
mickeed01,USA,R
mickegl01,USA,R
mickoka01,USA,R
middlja01,USA,R
middlji01,USA,R
middljo01,USA,L
midkidi01,USA,R
midkiez01,USA,L
mielkga01,USA,R
mientdo01,USA,L
mierked01,USA,R
mieskma01,USA,R
miggila01,USA,R
mihaljo01,USA,R
mijarjo01,Venezuela,L
mikkepe01,USA,R
mikloha01,USA,L
miksied01,USA,R
milacbo01,USA,R
milancl01,USA,L
milanho01,USA,R
milbola01,USA,B
milchmi01,USA,L
milesaa01,USA,B
milesca01,USA,B
milesde01,USA,L
milesdo01,USA,L
milesji01,USA,R
mileymi01,USA,B
militsa01,USA,R
miljujo01,USA,R
millafe01,P.R.,R
millake01,USA,R
millean01,USA,L
millebi01,Germany,L
millebi02,USA,R
millebi03,USA,R
millebi04,USA,L
millebo02,USA,R
millebo03,USA,R
millebo04,USA,R
millebr01,USA,R
millech02,USA,L
millech03,USA,R
milleco01,USA,R
milleda01,USA,R
milleda02,USA,R
milledo01,USA,R
milledo02,USA,R
milledo03,CAN,L
milledu01,USA,L
milledu02,USA,L
milledy01,USA,R
milleed02,USA,R
milleed03,USA,R
milleed04,USA,B
milleel01,USA,R
milleel02,USA,L
millefr01,USA,L
millefr02,USA,R
millege01,USA,R
milleha01,USA,R
milleha02,USA,R
millehu01,USA,R
milleja01,USA,R
milleja02,USA,L
milleja03,USA,L
milleja04,USA,R
milleji01,USA,R
milleji02,USA,R
millejo02,USA,R
millejo03,USA,R
millejo04,USA,R
millejo05,USA,R
milleju01,USA,R
milleke01,USA,R
milleke02,USA,B
milleku01,USA,R
millela01,USA,L
millela02,USA,R
millele01,USA,R
millema01,USA,L
millema02,USA,R
milleno01,USA,L
milleor01,Panama,R
milleot01,USA,R
milleot02,USA,R
milleox01,USA,R
millepa01,USA,R
millera01,USA,R
millera02,USA,L
millera03,USA,R
millera04,USA,R
millera05,USA,R
millere01,USA,R
milleri01,USA,L
millero01,USA,R
millero02,USA,B
millero03,USA,L
millero04,USA,R
milleru01,USA,R
milleru02,USA,R
millest01,USA,R
milleto02,USA,L
milletr01,USA,R
milletr02,USA,R
millewa01,USA,L
millewa02,USA,L
millewa03,USA,R
millewa04,USA,R
millewh01,USA,R
millibi01,USA,R
millibo01,USA,R
millijo01,USA,R
millijo02,USA,R
millira01,USA,R
millira02,Curacao,R
milliwa01,USA,R
millsal01,USA,R
millsar01,USA,R
millsbi01,USA,R
millsbr01,USA,L
millsbr02,USA,L
millsbu01,USA,R
millsdi01,USA,R
millsfr01,USA,L
millsja01,USA,L
millsle01,USA,L
millsru01,USA,R
millswi01,USA,R
millwke01,USA,R
milnaal01,USA,L
milnebr01,USA,R
milneed01,USA,L
milnejo01,USA,L
milnepe01,USA,L
milosmi01,USA,R
milstge01,USA,L
miltoer01,USA,L
mimbsmi01,USA,L
minahco01,USA,R
minarru01,USA,R
